Text,Back Extra,Word,TranslationJa,Audio,Image
"ライバル, 競争相手<br>political {{c1::rivals}}","rival<br>ライバル, 競争相手<br>[sound:ukripof021.mp3]<br><img src=""rival.jpg"">",rival,"ライバル, 競争相手",ukripof021.mp3,rival.jpg
道ばた，道路わき，路傍.<br>The car pulled in at/by/on the {{c1::roadside}}.,"roadside<br>道ばた，道路わき，路傍.<br>[sound:ukrn___011.mp3]<br><img src=""roadside.jpg"">",roadside,道ばた，道路わき，路傍.,ukrn___011.mp3,roadside.jpg
"約～, おおよそ<br>There’s been an increase of {{c1::roughly}} 30 percent since last year.","roughly<br>約～, おおよそ<br>[sound:ukrough003.mp3]<br><img src=""390px-Roughly_carved_wooden_mask.jpg"">",roughly,"約～, おおよそ",ukrough003.mp3,390px-Roughly_carved_wooden_mask.jpg
"ルート, 道筋, 路線<br>{{c1::Route}} 66","route<br>ルート, 道筋, 路線<br>[sound:ukrooke012.mp3]<br><img src=""index (1).png"">",route,"ルート, 道筋, 路線",ukrooke012.mp3,index (1).png
"（飛行場の）滑走路<br>When it finally started down the {{c1::runway}}, she closed her eyes.","runway<br>（飛行場の）滑走路<br>[sound:ukruns_005.mp3]<br><img src=""paste-6e7b2fd7ee6bc5f964d29299211d77656cd2cb74.jpg"">",runway,（飛行場の）滑走路,ukruns_005.mp3,paste-6e7b2fd7ee6bc5f964d29299211d77656cd2cb74.jpg
"給料, 給与, 月給<br>an annual {{c1::salary}} of £20,000","salary<br>給料, 給与, 月給<br>[sound:uksalaa010.mp3]<br><img src=""salary.jpg"">",salary,"給料, 給与, 月給",uksalaa010.mp3,salary.jpg
"セール, 特売<br>I bought this dress in the {{c1::sale}}.","sale<br>セール, 特売<br>[sound:uksafek020.mp3]<br><img src=""sale.jpg"">",sale,"セール, 特売",uksafek020.mp3,sale.jpg
海難救助 《海難にあった船舶や貨物の救助》.<br>gold coins {{c1::salvaged}} from a shipwreck,"salvage<br>海難救助 《海難にあった船舶や貨物の救助》.<br>[sound:uksalti010.mp3]<br><img src=""salvage.jpg"">",salvage,海難救助 《海難にあった船舶や貨物の救助》.,uksalti010.mp3,salvage.jpg
"見本, サンプル<br>She brought in some {{c1::samples}} of her work.","sample<br>見本, サンプル<br>[sound:uksalti030.mp3]<br><img src=""sample.jpg"">",sample,"見本, サンプル",uksalti030.mp3,sample.jpg
"まあまあの, 必要は満たしている<br>We hope to find a {{c1::satisfactory}} solution to the problem.","satisfactory<br>まあまあの, 必要は満たしている<br>[sound:uksatan016.mp3]<br><img src=""satisfactory.jpg"">",satisfactory,"まあまあの, 必要は満たしている",uksatan016.mp3,satisfactory.jpg
満足した<br>Are you {{c1::satisfied}} with the new arrangement?,"satisfied<br>満足した<br>[sound:uksatan017.mp3]<br><img src=""satisfied.jpg"">",satisfied,満足した,uksatan017.mp3,satisfied.jpg
"～を満足させる, （要求や条件などを）満たす<br>They sell 31 flavours of ice cream – enough to {{c1::satisfy}} everyone!","satisfy<br>～を満足させる, （要求や条件などを）満たす<br>[sound:uksatan018.mp3]<br><img src=""satisfy.jpg"">",satisfy,"～を満足させる, （要求や条件などを）満たす",uksatan018.mp3,satisfy.jpg
"貯金する, お金をためる<br>We've {{c1::saved}} almost $900 for our wedding.","save<br>貯金する, お金をためる<br>[sound:uksauce016.mp3]<br><img src=""paste-8c09ea5be283f03e24bcca3ee0bb13aa6104a51b.png"">",save,"貯金する, お金をためる",uksauce016.mp3,paste-8c09ea5be283f03e24bcca3ee0bb13aa6104a51b.png
（映画や本などの）シーン<br>a love {{c1::scene}},"scene<br>（映画や本などの）シーン<br>[sound:ukscarl019.mp3]<br><img src=""scene.jpg"">",scene,（映画や本などの）シーン,ukscarl019.mp3,scene.jpg
"（美しい）風景, 景色<br>beautiful/breathtaking/spectacular {{c1::scenery}}","scenery<br>（美しい）風景, 景色<br>[sound:ukscarl020.mp3]<br><img src=""6141111071_b2e95af221_q.jpg"">",scenery,"（美しい）風景, 景色",ukscarl020.mp3,6141111071_b2e95af221_q.jpg
（授業の）時間割<br>a project {{c1::schedule}},"schedule<br>（授業の）時間割<br>[sound:uksched001.mp3]<br><img src=""schedule.jpg"">",schedule,（授業の）時間割,uksched001.mp3,schedule.jpg
"～を注意深く調べる, じろじろ見る<br>The evidence was carefully {{c1::scrutinized}}.","scrutinize<br>～を注意深く調べる, じろじろ見る<br>[sound:ukscrum009.mp3]<br><img src=""paste-8fed45956234033a1d2ee36af1b1b3fe3fe78545.png"">",scrutinize,"～を注意深く調べる, じろじろ見る",ukscrum009.mp3,paste-8fed45956234033a1d2ee36af1b1b3fe3fe78545.png
〈場所など〉引っ込んだ所にある，人里離れた.<br>a {{c1::secluded}} beach,"secluded<br>〈場所など〉引っ込んだ所にある，人里離れた.<br>[sound:ukseces003.mp3]<br><img src=""secluded.jpg"">",secluded,〈場所など〉引っ込んだ所にある，人里離れた.,ukseces003.mp3,secluded.jpg
秘書の<br>{{c1::secretarial}} skills,"secretarial<br>秘書の<br>[sound:ukseces015.mp3]<br><img src=""secretarial.jpg"">",secretarial,秘書の,ukseces015.mp3,secretarial.jpg
秘書<br>the {{c1::Secretary}} of State,"secretary<br>秘書<br>[sound:ukseces017.mp3]<br><img src=""secretary.jpg"">",secretary,秘書,ukseces017.mp3,secretary.jpg
"～を選ぶ, 選出する<br>We've {{c1::selected}} three candidates.","select<br>～を選ぶ, 選出する<br>[sound:ukseek_026.mp3]<br><img src=""select.jpg"">",select,"～を選ぶ, 選出する",ukseek_026.mp3,select.jpg
"選ばれた人々, そろえた品, 選集<br>We have a wide {{c1::selection}} of furniture.","selection<br>選ばれた人々, そろえた品, 選集<br>[sound:ukseek_027.mp3]<br><img src=""selection.jpg"">",selection,"選ばれた人々, そろえた品, 選集",ukseek_027.mp3,selection.jpg
"選択的な，選択眼のある.<br>As a teacher she was very {{c1::selective}}, accepting only a small number of exceptionally gifted pupils.","selective<br>選択的な，選択眼のある.<br>[sound:ukseek_028.mp3]<br><img src=""selective.jpg"">",selective,選択的な，選択眼のある.,ukseek_028.mp3,selective.jpg
"ゼミ, セミナー<br>I attended practically every lecture and {{c1::seminar}} when I was a student.","seminar<br>ゼミ, セミナー<br>[sound:ukselfs023.mp3]<br><img src=""seminar.jpg"">",seminar,"ゼミ, セミナー",ukselfs023.mp3,seminar.jpg
"（役職が）上位の, 上級の<br>a {{c1::senior}} executive","senior<br>（役職が）上位の, 上級の<br>[sound:uksen__012.mp3]<br><img src=""senior.jpg"">",senior,"（役職が）上位の, 上級の",uksen__012.mp3,senior.jpg
"深刻な, 重大な<br>a {{c1::serious}} accident/illness","serious<br>深刻な, 重大な<br>[sound:ukseren014.mp3]<br><img src=""serious.jpg"">",serious,"深刻な, 重大な",ukseren014.mp3,serious.jpg
業務<br>financial {{c1::services}},"service<br>業務<br>[sound:ukseren028.mp3]<br><img src=""service.jpg"">",service,業務,ukseren028.mp3,service.jpg
いくつかの（someよりも多く、3～10くらいの数を指す場合が多い）<br>{{c1::Several}} people have complained about the scheme.,"several<br>いくつかの（someよりも多く、3～10くらいの数を指す場合が多い）<br>[sound:ukseven004.mp3]<br><img src=""paste-17f3ceb9701283435b7d69db0c48a288928beea0.jpg"">",several,いくつかの（someよりも多く、3～10くらいの数を指す場合が多い）,ukseven004.mp3,paste-17f3ceb9701283435b7d69db0c48a288928beea0.jpg
形<br>a circular {{c1::shape}},"shape<br>形<br>[sound:ukshame017.mp3]<br><img src=""shape.jpg"">",shape,形,ukshame017.mp3,shape.jpg
"鋭い, 鋭利な<br>a {{c1::sharp}} knife","sharp<br>鋭い, 鋭利な<br>[sound:ukshari007.mp3]<br><img src=""sharp.jpg"">",sharp,"鋭い, 鋭利な",ukshari007.mp3,sharp.jpg
"（交代制の）勤務時間, シフト<br>a night {{c1::shift}}","shift<br>（交代制の）勤務時間, シフト<br>[sound:ukshelv015.mp3]<br><img src=""shift.jpg"">",shift,"（交代制の）勤務時間, シフト",ukshelv015.mp3,shift.jpg
"（それ自体が光を発して）輝く, 光る<br>The sun was {{c1::shining}} brightly through the window.","shine<br>（それ自体が光を発して）輝く, 光る<br>[sound:ukshine001.mp3]<br><img src=""shine.jpg"">",shine,"（それ自体が光を発して）輝く, 光る",ukshine001.mp3,shine.jpg
【不可算名詞】船積み; 輸送<br>A {{c1::shipment}} of urgent medical supplies is expected to arrive very soon.,"shipment<br>【不可算名詞】船積み; 輸送<br>[sound:ukshine019.mp3]<br><img src=""shipment.jpg"">",shipment,【不可算名詞】船積み; 輸送,ukshine019.mp3,shipment.jpg
[集合的に] 船舶; 船舶トン数.<br>This stretch of water is heavily used by {{c1::shipping}}.,"shipping<br>[集合的に] 船舶; 船舶トン数.<br>[sound:ukshine021.mp3]<br><img src=""shipping.jpg"">",shipping,[集合的に] 船舶; 船舶トン数.,ukshine021.mp3,shipping.jpg
"不足, 欠乏<br>food {{c1::shortages}}","shortage<br>不足, 欠乏<br>[sound:ukshorn003.mp3]<br><img src=""shortage.jpg"">",shortage,"不足, 欠乏",ukshorn003.mp3,shortage.jpg
"a(近距離間の)定期往復便，折り返し運転.<br>To get across town, you can take the {{c1::shuttle}} from Times Square to Grand Central.","shuttle<br>a(近距離間の)定期往復便，折り返し運転.<br>[sound:ukshun_011.mp3]<br><img src=""shuttle.jpg"">",shuttle,a(近距離間の)定期往復便，折り返し運転.,ukshun_011.mp3,shuttle.jpg
観光<br>a {{c1::sightseeing}} tour of London,"sightseeing<br>観光<br>[sound:uksiege012.mp3]<br><img src=""sightseeing.jpg"">",sightseeing,観光,uksiege012.mp3,sightseeing.jpg
"重要な, （量が）かなりの<br>These measures will save a {{c1::significant}} amount of money.","significant<br>重要な, （量が）かなりの<br>[sound:uksiege023.mp3]<br><img src=""paste-cf48caaca9ea320ffb5f66c8ba4488cabf7fd7f9.jpg"">",significant,"重要な, （量が）かなりの",uksiege023.mp3,paste-cf48caaca9ea320ffb5f66c8ba4488cabf7fd7f9.jpg
"～を簡単にする, 簡略化する<br>We need to {{c1::simplify}} the instructions.","simplify<br>～を簡単にする, 簡略化する<br>[sound:uksimil010.mp3]<br><img src=""simplify.jpg"">",simplify,"～を簡単にする, 簡略化する",uksimil010.mp3,simplify.jpg
"状況, 状態<br>the current political {{c1::situation}}","situation<br>状況, 状態<br>[sound:uksitua002.mp3]<br><img src=""paste-e57ba567449246ac50f7316845eb2a5f1530592e.png"">",situation,"状況, 状態",uksitua002.mp3,paste-e57ba567449246ac50f7316845eb2a5f1530592e.png
"（物価や価値などが）下落する, 急落する<br>Sales have {{c1::slumped}} by 50 percent.","slump<br>（物価や価値などが）下落する, 急落する<br>[sound:ukslove021.mp3]<br><img src=""slump.jpg"">",slump,"（物価や価値などが）下落する, 急落する",ukslove021.mp3,slump.jpg
ソフトウェア<br>educational {{c1::software}},"software<br>ソフトウェア<br>[sound:uksodiu014.mp3]<br><img src=""software.jpg"">",software,ソフトウェア,uksodiu014.mp3,software.jpg
"太陽の, 太陽光の<br>{{c1::solar}} power","solar<br>太陽の, 太陽光の<br>[sound:uksodiu023.mp3]<br><img src=""solar.jpg"">",solar,"太陽の, 太陽光の",uksodiu023.mp3,solar.jpg
"広い, 広々とした<br>a {{c1::spacious}} apartment/office","spacious<br>広い, 広々とした<br>[sound:uksouth030.mp3]<br><img src=""spacious.jpg"">",spacious,"広い, 広々とした",uksouth030.mp3,spacious.jpg
"予備の, 余分の, 控えの<br>a {{c1::spare}} bedroom","spare<br>予備の, 余分の, 控えの<br>[sound:ukspaci022.mp3]<br><img src=""spare.jpg"">",spare,"予備の, 余分の, 控えの",ukspaci022.mp3,spare.jpg
"余暇, 空き時間<br>I enjoy gardening in my {{c1::spare time}}.","spare time<br>余暇, 空き時間<br><img src=""spare-time.jpg"">",spare time,"余暇, 空き時間",,spare-time.jpg
（～を）専門とする<br>She works for a company {{c1::specializing}} in business law.,"specialize<br>（～を）専門とする<br>[sound:ukspeci002.mp3]<br><img src=""specialize.jpg"">",specialize,（～を）専門とする,ukspeci002.mp3,specialize.jpg
"専門，本職<br>When she finished, she sat down at the station that was her {{c1::specialty}}: communications.","specialty<br>専門，本職<br>[sound:ukspeci006.mp3]<br><img src=""specialty.jpg"">",specialty,専門，本職,ukspeci006.mp3,specialty.jpg
"明細, 細かい指定（指示）<br>They are made exactly to the customer’s {{c1::specifications}}.","specification<br>明細, 細かい指定（指示）<br>[sound:ukspeci010.mp3]<br><img src=""paste-caf589235038dee748006ab8e5666cc1a58c8c92.png"">",specification,"明細, 細かい指定（指示）",ukspeci010.mp3,paste-caf589235038dee748006ab8e5666cc1a58c8c92.png
"～を明確に述べる, （細かく）指定する<br>They didn't {{c1::specify}} what colour they wanted.","specify<br>～を明確に述べる, （細かく）指定する<br>[sound:ukspeci014.mp3]<br><img src=""specify.jpg"">",specify,"～を明確に述べる, （細かく）指定する",ukspeci014.mp3,specify.jpg
"観客, 観衆<br>They won 4–0 in front of 40,000 cheering {{c1::spectators}}.","spectator<br>観客, 観衆<br>[sound:ukspeci027.mp3]<br><img src=""spectator.jpg"">",spectator,"観客, 観衆",ukspeci027.mp3,spectator.jpg
安定した<br>a {{c1::stable}} relationship,"stable<br>安定した<br>[sound:ukstabl001.mp3]<br><img src=""stable.jpg"">",stable,安定した,ukstabl001.mp3,stable.jpg
"競技場, スタジアム<br>a football {{c1::stadium}}","stadium<br>競技場, スタジアム<br>[sound:ukstabl007.mp3]<br><img src=""stadium.jpg"">",stadium,"競技場, スタジアム",ukstabl007.mp3,stadium.jpg
"社員, スタッフ, 職員<br>The company has a {{c1::staff}} of over 500 employees.","staff<br>社員, スタッフ, 職員<br>[sound:ukstabl009.mp3]<br><img src=""staff.jpg"">",staff,"社員, スタッフ, 職員",ukstabl009.mp3,staff.jpg
"ホッチキス（ホチキス）, ステープラー<br>He is married with 2 young children, and has a desk {{c1::stapler}} shaped like a shark.","stapler<br>ホッチキス（ホチキス）, ステープラー<br>[sound:ukstand021.mp3]<br><img src=""stapler.jpg"">",stapler,"ホッチキス（ホチキス）, ステープラー",ukstand021.mp3,stapler.jpg
"じっと見つめる, 凝視する<br>I just sat there, {{c1::staring}} into space.","stare<br>じっと見つめる, 凝視する<br>[sound:ukstabl029.mp3]<br><img src=""stare.jpg"">",stare,"じっと見つめる, 凝視する",ukstabl029.mp3,stare.jpg
前菜<br>We had soup as a {{c1::starter}}.,"starter<br>前菜<br>[sound:ukstarg017.mp3]<br><img src=""sandwich-311262_960_720.png"">",starter,前菜,ukstarg017.mp3,sandwich-311262_960_720.png
"文房具, 事務用品<br>{{c1::Stationery}} cupboard.","stationery<br>文房具, 事務用品<br>[sound:ukstate013.mp3]<br><img src=""stationery.jpg"">",stationery,"文房具, 事務用品",ukstate013.mp3,stationery.jpg
険しい、急な<br>The hill was too {{c1::steep}} to cycle up.,"steep<br>険しい、急な<br>[sound:uksteep001.mp3]<br><img src=""steep.jpg"">",steep,険しい、急な,uksteep001.mp3,steep.jpg
"在庫（品）<br>Sorry, we don't have that size in {{c1::stock}}.","stock<br>在庫（品）<br>[sound:ukstock001.mp3]<br><img src=""stock.jpg"">",stock,在庫（品）,ukstock001.mp3,stock.jpg
戦略(上)の; 戦略上重要[必要]な.<br>{{c1::strategic}} planning,"strategic<br>戦略(上)の; 戦略上重要[必要]な.<br>[sound:ukstrai030.mp3]<br><img src=""strategic.jpg"">",strategic,戦略(上)の; 戦略上重要[必要]な.,ukstrai030.mp3,strategic.jpg
"計略, 戦略<br>a sales {{c1::strategy}}","strategy<br>計略, 戦略<br>[sound:ukstrat003.mp3]<br><img src=""strategy.jpg"">",strategy,"計略, 戦略",ukstrat003.mp3,strategy.jpg
流線(型).<br>{{c1::Streamlining}} cars increases their fuel efficiency.,"streamline<br>流線(型).<br>[sound:ukstrat017.mp3]<br><img src=""streamline.jpg"">",streamline,流線(型).,ukstrat017.mp3,streamline.jpg
